"chunk_id","primary_relevance_score","vector_similarity_score","llm_evaluation_score","score_difference","titel","datum","jahrgang","ausgabe","autoren","schlagworte","untertitel","url","nr_in_issue","time_window","evaluation_text","content_preview","content_length","full_content"
"11","0.6","0.7533494234085083","0.6","-0.15334942340850832","Innere Zwistigkeiten","1952-04-22","1952","17","","['Strasser']","","https://www.spiegel.de/politik/innere-zwistigkeiten-a-5da44ce0-0002-0001-0000-000022123346?context=issue","","1948-1952","Score: 6.0/10 - Der Text behandelt die Wiedereinbürgerung von Personen, die während der NS-Zeit ausgebürgert wurden, was mäßig relevant für die Aufarbeitung der NS-Vergangenheit ist.","Denn der Artikel 116 des Grundgesetzes besagt im Absatz 2: * »Frühere deutsche Staatsangehörige, denen zwischen dem 30. Januar 1933 und dem 8. Mai 1945 die Staatsangehörigkeit aus politischen, rassisc...","1521","Denn der Artikel 116 des Grundgesetzes besagt im Absatz 2: * »Frühere deutsche Staatsangehörige, denen zwischen dem 30. Januar 1933 und dem 8. Mai 1945 die Staatsangehörigkeit aus politischen, rassischen oder religiösen Gründen entzogen worden ist, und ihre Abkömmlinge sind auf Antrag wieder einzubürgern.« Auf Strasser bezogen hält Jacoby diesen Passus für einen denkbar klaren Fall. Dabei empfiehlt er die Lektüre der Frickschen Ausbürgerungsliste im »Deutschen Reichsanzeiger und Preußischen Staatsanzeiger« vom 3. November 1934, wo Namen wie Klaus Mann, Erwin Piscator, Leonhard Frank, Hubertus, Prinz zu Loewenstein und Otto Strasser nebeneinanderstehen. Amtlich hat das Bundesinnenministerium Strassers bald antiquarischen Wiedereinbürgerungsantrag (15. August 1950) allerdings nie abgelehnt. Nur Bundespräsident Heuss ließ seinen Amts-Chef Dr. Klaiber am 1. Oktober einen Brief an Strasser nach Kanada schreiben: Das Bundesinnenministerium stehe auf dem Standpunkt, daß »der Gesetzgeber mit dem Artikel 116 des Grundgesetzes keinen Rechtsanspruch auf Wiedereinbürgerung für solche Personen schaffen wollte, die nicht nur nicht zu den Gegnern des Nationalsozialismus zählten, sondern im Gegenteil in der nationalsozialistischen Bewegung eine führende Rolle gespielt haben und denen die deutsche Staatsangehörigkeit lediglich wegen innerer Zwistigkeiten mit der Parteileitung der NSDAP aberkannt worden ist.« Diese »inneren Zwistigkeiten« wollen O. S. und seinem Frankfurter Anwalt seitdem am wenigsten in den Kopf."
"12","0.6","0.7489402890205383","0.6","-0.14894028902053835","Briefe","1950-09-26","1950","39","","","","https://www.spiegel.de/politik/eselstritt-a-9f2bdc7c-0002-0001-0000-000044449860?context=issue","","1948-1952","Score: 6.0/10 - Mäßig relevant, da der Text die Schwierigkeiten ehemaliger Polizisten nach dem Krieg beschreibt und auf die Entnazifizierung und den Verlust von Fachkräften eingeht, was Aspekte der gesellschaftlichen Auseinandersetzung mit der NS-Vergangenheit berührt.","Zu dem Brief im SPIEGEL Nr. 35 »Wir Ehemaligen« gebe ich dem Schreiber vollkommen recht. Ich war mit vielen Kollegen während des Krieges im Ausland und mußte dort Polizeidienststellen aufbauen. Nachde...","1387","Zu dem Brief im SPIEGEL Nr. 35 »Wir Ehemaligen« gebe ich dem Schreiber vollkommen recht. Ich war mit vielen Kollegen während des Krieges im Ausland und mußte dort Polizeidienststellen aufbauen. Nachdem diese Arbeit beendet war, wurde der Polizeidienst genau so ausgeführt wie in der Heimat. Unsere Tätigkeit war besonders schwierig, da wir es mit einer Bevölkerung zu tun hatten, die uns mit wenigen Ausnahmen feindlich gesinnt war. 1944 wurden wir zu einem Polizei-Wachtbataillon abgeordnet und kamen zum Fronteinsatz. 1945 geriet ich in Kriegsgefangenschaft. Da ich über 50 Jahre alt war, wurde ich Oktober 1949 entlassen. Ich meldete mich bei meiner letzten Dienststelle in Deutschland. Hier hatte ich etwa 20 Jahre Polizeidienst gemacht und war 1929 unkündbar angestellt worden, aber alle Stellen waren besetzt, und viele Neulinge in meinem Beruf machten Polizeidienst. Ich hatte den berühmten Eselstritt bekommen. Ich habe bis heute noch nicht gehört, daß Schutzpolizeibeamte wegen Verbrechen gegen die Menschlichkeit angeklagt und verurteilt worden sind. In der Privatindustrie pflegt man langjährige Mitarbeiter zu ehren. 1933 und 1945 dagegen hat man Polizisten ohne ersichtlichen Grund in die Wüste geschickt. Manche wertvolle Kraft im Polizeidienst ging 1945 verloren. Sie wäre beim Aufbau der Polizei sehr notwendig gebraucht worden. Bielefeld ERNST WEISS Polizeimeister a. D."
"13","0.6","0.7458733320236206","0.6","-0.14587333202362063","Wie ein Grammophon","1951-12-11","1951","50","","['Kriegsgefangene']","","https://www.spiegel.de/politik/wie-ein-grammophon-a-9ed7d941-0002-0001-0000-000020833236?context=issue","","1948-1952","Score: 6.0/10 - Mäßig relevant, da der Text die Biografien von NS-Offizieren und deren Nachkriegskarrieren beschreibt, was Aspekte der individuellen Aufarbeitung und der gesellschaftlichen Integration ehemaliger Nazis berührt.","Der 28jährige Eichenlaubträger Major Hans (""Assi"") Hahn hatte am Sonntag, dem 21. Februar 1943, über dem Raum von Demjansk gerade aus einem russischen Pulk heraus seinen einhundertfünfzigsten Gegner a...","1910","Der 28jährige Eichenlaubträger Major Hans (""Assi"") Hahn hatte am Sonntag, dem 21. Februar 1943, über dem Raum von Demjansk gerade aus einem russischen Pulk heraus seinen einhundertfünfzigsten Gegner abgeschossen, da gab es im Motor von Hahns Me 109 einen Schlag, der die ganze Maschine erschütterte. Sekunden später schlidderte die Me mit dem Bauch in einer flimmernden Schneewolke auf der Erde, neben einer Kolonne Rotarmisten. Hahn: »Die Soldaten kamen auf mich zu, zerrten mich vom Kabinenrand herunter. die einen dahin, die anderen dorthin und stießen mir die Arme in die Höhe. Diese Situation wurde sehr bald dadurch geändert, daß ein gut aussehender Russe in besserem Pelzzeug zu mir kam, mit einem Stock auf die Soldaten einschlug und dann mich von der Straße in den Wald trieb.« Ungefähr ein halbes Jahr vor dieser Gefangennahme des Majors Hans Hahn durch sowjetische Truppen, nämlich am 30. August 1942, war der einundzwanzigjährige Jagdflieger-Leutnant Ritterkreuzträger Heinrich Graf von Einsiedel nach 35 Luftsiegen über dem Raum von Stalingrad abgeschossen worden. Einsiedel, ein Urenkel Bismarcks, wurde in der Gefangenschaft Vizepräsident des »Nationalkomitees Freies Deutschland« und verpflichtete sich dem Sowjetmajor Stern gegenüber, der ihm längere Zeit Sonderverpflegung gebracht hatte, schriftlich, »im Kampf gegen Hitler aufrichtig mit der Sowjetunion zusammenzuarbeiten. Ich hatte keine Bedenken, eine solche schriftliche Erklärung abzugeben, da unter den gegebenen Umständen eine andere Art und Weise des Kampfes gegen Hitler aufrichtig ja gar nicht möglich war.« Einsiedel wurde im Sommer 1947 mit einem Transport bewährter Anti-Faschisten aus der Gefangenschaft entlassen. Er war zunächst Redakteur bei der Berliner sowjetamtlichen »Täglichen Rundschau« wechselte dann die Front, indem er nach Westdeutschland ging und brachte im November 1950 sein »Tagebuch der Versuchung""*) heraus."
"14","0.5","0.7697126269340515","0.5","-0.2697126269340515","Briefe","1951-07-24","1951","30","","","","https://www.spiegel.de/politik/mensur-fechten-a-5988a202-0002-0001-0000-000029194440?context=issue","","1948-1952","Score: 5.0/10 - Der Text diskutiert antisemitische Tendenzen in studentischen Verbindungen und deren historische Kontinuität, was einen mäßigen Bezug zur Aufarbeitung der NS-Vergangenheit hat.","(Nr. 25/51, Deutschland) Nach dem Grundgesetz und dem StGB können weder die Bestimmungsmensuren noch die sogenannten schlagenden Verbindungen verboten werden, sofern ihre Satzungen - und ihre Taten! -...","1339","(Nr. 25/51, Deutschland) Nach dem Grundgesetz und dem StGB können weder die Bestimmungsmensuren noch die sogenannten schlagenden Verbindungen verboten werden, sofern ihre Satzungen - und ihre Taten! - nicht gegen die freiheitliche demokratische Grundordnung verstoßen. Da wäre es von Interesse, zu erfahren, wie die farbentragenden schlagenden Verbindungen heute zur Rassenfrage stehen. Der Kösener S. C. z. B. hat immer eine sehr eindeutige antisemitische Stellung bezogen und auch in seinen Satzungen einen entsprechenden Paragraphen formuliert. Sollten die Alten Herren aus Dritten-Reich- und Weltkrieg-II-Erlebnissen inzwischen gelernt haben? Hannover Hermann Roth Peinlich, sehr peinlich für die Rektoren wie die Studenten, wenn schlagende Korporationen aus der Schweiz in echter europäischer Solidarität ihren deutschen Freunden sagen: »Wenn Ihr fechten wollt, dann kommt doch zu uns herüber, denn wir leben in einer freien Demokratie.« Von der wahren demokratischen Freiheit sind wir noch weit entfernt. Anstatt die studierende Jugend noch mehr für sich zu gewinnen, stößt man sie ganz unnütz vor den Kopf. Können wir Deutschen uns denn gar nicht einmal zu einer wirklichen Duldsamkeit durchringen? In diesem Falle wäre es keine Strapazierung, denn - : dem deutschen Volk ist alles ganz und gar wurscht. Köln-Birkendorf Dr. W. Franz"
"15","0.5","0.768490731716156","0.5","-0.268490731716156","Briefe","1952-06-17","1952","25","","","","https://www.spiegel.de/politik/hans-habe-a-a843a7d7-0002-0001-0000-000021977257?context=issue","","1948-1952","Score: 5.0/10 - Der Text beschreibt die Verbreitung verbotener Literatur unter Kriegsgefangenen, was einen mäßigen Bezug zur Aufarbeitung der NS-Vergangenheit hat.","(Nr. 22/52, Deutschland) Was ich zu diesem Thema (Habe) noch sagen möchte, wäre folgendes: Wir bekamen als Kriegsgefangene in Amerika unsere Lagerbüchereien vollgestopft mit der Literatur, die bei den...","1167","(Nr. 22/52, Deutschland) Was ich zu diesem Thema (Habe) noch sagen möchte, wäre folgendes: Wir bekamen als Kriegsgefangene in Amerika unsere Lagerbüchereien vollgestopft mit der Literatur, die bei den Nazis verbrannt wurde. (Aus der Schweiz und vom S. Fischer-Verlag, Stockholm.) Wir freuten uns natürlich riesig. Durften wir doch jetzt (gerade wir jüngeren Kriegsgefangenen) ungestört an die Lektüre von Werfel, Zweig, Spengler, Wolff, Baum, Mann, Zuckmayer usw. gehen. Aber es waren auch Werke der »Haß-Epoche« darunter, über deren Ergüsse man entweder nur schallend lachen oder in Anbetracht der ernsten Situation nur stumm mit dem Kopf schütteln konnte. Und dazu gehörte »Ob tausend fallen«. Ich glaube, wenn man dieses Werk des Herrn Habe in Deutschland veröffentlicht hätte, Herr Habe hätte sofort nach der Veröffentlichung schnellstens das Weite suchen müssen. Jetzt scheint endlich der Zeitpunkt gekommen zu sein. Minden Heinz Krügler Unter Habe war ich lediglich als freier Mitarbeiter für die »Münchner Illustrierte« tätig. Erst unter dem Nachfolger Herrn Habes wurde ich Leiter der Reportage-Abteilung der »Münchner Illustrierten«. München. Walter Mechtel."
"16","0.5","0.7636489868164062","0.5","-0.26364898681640625","An alle","1950-08-02","1950","31","","","","https://www.spiegel.de/politik/an-alle-a-e2d6ad25-0002-0001-0000-000044449265?context=issue","","1948-1952","Score: 5.0/10 - Der Text beschreibt die politische Instrumentalisierung ehemaliger NSDAP-Mitglieder in der Nachkriegszeit, was einen mäßigen Bezug zur Aufarbeitung der NS-Vergangenheit hat.","Mit Poststempel Ostberlin empfingen Kategorisierte in Westdeutschland freundliche Briefe. Die Deutschen des Ostens und des Westens müßten gegen die amerikanischen Kriegshetzer zusammenstehen, um einen...","489","Mit Poststempel Ostberlin empfingen Kategorisierte in Westdeutschland freundliche Briefe. Die Deutschen des Ostens und des Westens müßten gegen die amerikanischen Kriegshetzer zusammenstehen, um einen neuen Krieg zu verhindern, heißt es in dem östlichen Rundbrief »an alle ehemaligen Mitglieder der NSDAP, Offiziere und Berufssoldaten«. Gemeinsam habe man das letzte Mal auf der falschen Seite gestanden und Deutschland verspielt. Diesmal wolle man gemeinsam auf das richtige Pferd setzen."
"17","0.5","0.7563140392303467","0.5","-0.2563140392303467","Befreiung","1951-05-14","1951","20","","","","https://www.spiegel.de/politik/befreiung-a-c82c4509-0002-0001-0000-000029193919?context=issue","","1948-1952","Score: 5.0/10 - Der Text beschreibt die sowjetische Propaganda zur Befreiung Deutschlands, was einen mäßigen Bezug zur Aufarbeitung der NS-Vergangenheit hat.","Zum ostzonalen Nationalfeiertag, dem sechsten Jahrestag der Kapitulation, vermerkte die sowjetamtliche »Tägliche Rundschau"": »Gewiß, auch Soldaten der Westmächte waren zeitweise am Krieg gegen das fas...","524","Zum ostzonalen Nationalfeiertag, dem sechsten Jahrestag der Kapitulation, vermerkte die sowjetamtliche »Tägliche Rundschau"": »Gewiß, auch Soldaten der Westmächte waren zeitweise am Krieg gegen das faschistische Deutschland beteiligt«. Seine Befreiung aber verdanke Deutschland allein der Sowjetunion. Ueber den Aufruf, alle Deutschen müßten zusammen kämpfen, wenn »das Werk der Befreiung in ganz Deutschland Wirklichkeit« werden solle, kommt die »Tägliche Rundschau« zu dem Schluß: »Noch ist nicht ganz Deutschland befreit.«"
"18","0.5","0.7542930841445923","0.5","-0.2542930841445923","Meine Nazis sind keine Nazis","1949-09-14","1949","38","","","","https://www.spiegel.de/politik/meine-nazis-sind-keine-nazis-a-9f0f7a50-0002-0001-0000-000044438039?context=issue","","1948-1952","Score: 5.0/10 - Der Text beschreibt die Reaktionen auf ein Anti-NS-Gesetz und die alliierten Maßnahmen, was einen mäßigen Bezug zur Aufarbeitung der NS-Vergangenheit hat.","Vor allem das Anti-NS-Gesetz wurde heftig aufs Korn genommen. Auch zum deutschen Problem fanden die »Berichte und Informationen« sehr offene Worte. So offen, daß die Alliierten eingriffen und das Blat...","771","Vor allem das Anti-NS-Gesetz wurde heftig aufs Korn genommen. Auch zum deutschen Problem fanden die »Berichte und Informationen« sehr offene Worte. So offen, daß die Alliierten eingriffen und das Blatt im Mai dieses Jahres für vier Wochen verboten. Jetzt wurde es erneut für zwei Monate mit einem alliierten Verbot bedacht Der Wahlpropaganda des VdU tut das keinen Abbruch. Wenn Kraus spricht, gibt es Massenversammlungen wie zu Anschlußzeiten. Nur nach Wien und ins östliche Oesterreich geht er nicht gern. Denn sein Bild hängt in allen Schilderhäuschen der Grenzübergangsstellen zur österreichischen Ostzone. Fünf unschuldige Namensvettern mußten schon bei den Russen brummen, bis sich herausstellte, daß sie mit dem gesuchten Dr. Herbert A. Kraus nicht identisch waren"
"19","0.5","0.753781259059906","0.5","-0.253781259059906","Briefe","1951-11-13","1951","46","","","","https://www.spiegel.de/politik/ernst-von-salomon-a-94537bfb-0002-0001-0000-000029195118?context=issue","","1948-1952","Score: 5.0/10 - Der Text beschreibt die Kritik an der Behandlung deutscher Kriegsgefangener durch die Alliierten, was einen mäßigen Bezug zur Aufarbeitung der NS-Vergangenheit hat.","(Nr. 44/51, Rückseite) Nur wer die so unglaublich unritterliche Behandlung und die unbeschreiblichen Mißhandlungen, die die Amerikaner nach der Kapitulation - besonders durch die von ihnen in Offizier...","761","(Nr. 44/51, Rückseite) Nur wer die so unglaublich unritterliche Behandlung und die unbeschreiblichen Mißhandlungen, die die Amerikaner nach der Kapitulation - besonders durch die von ihnen in Offiziersstellen eingesetzten Remigranten - uns als Kriegs- und Zivilgefangenen zugefügt haben, am eigenen Leibe verspürt hat, nur der hat das Recht, sich kritisch zum »Fragebogen« zu äußern. Solange die vae victis-Justiz der Nachkriegszeit noch nicht endgültig liquidiert ist, so lange haben deutsche Schriftsteller das Recht - und die Pflicht - laut und vernehmlich zu sagen: »Ihr macht es auch nicht besser.« Gerade um der Demokratie willen. Es sei denn, sie haben kein Vertrauen in die Zusicherung und die Praxis demokratischer Freiheit. Berchtesgaden Dr. A. Martin"
"20","0.5","0.7517889738082886","0.5","-0.2517889738082886","Briefe","1949-01-07","1949","2","","","","https://www.spiegel.de/politik/das-groessere-nazi-paradies-a-eabfe2d4-0002-0001-0000-000044435294?context=issue","","1948-1952","Score: 5.0/10 - Der Text beschreibt die Rückkehr von Nazis nach Deutschland und deren Wahrnehmung, was mäßig relevant für die gesellschaftliche Auseinandersetzung mit der NS-Vergangenheit ist.","Mit großem Interesse habe ich Ihren Bericht »Komm zurück nach Spanien« (""Spiegel« Nr. 52/1949) gelesen. Manche Ihrer Leser könnten nach der Lektüre dieses Artikels allerdings möglicherweise den falsch...","1189","Mit großem Interesse habe ich Ihren Bericht »Komm zurück nach Spanien« (""Spiegel« Nr. 52/1949) gelesen. Manche Ihrer Leser könnten nach der Lektüre dieses Artikels allerdings möglicherweise den falschen Schluß ziehen, daß Spanien ein Naziparadies sei. Das ist wohl kaum richtig. Die deutschen Nazis, die den verlorenen Krieg in Spanien so erfolgreich überstanden haben, würden zwar rechtfertigen, von einem »Naziparadies« zu sprechen. Es wäre jedoch unklug, dieses einzelne Faktum zu verallgemeinern, und zwar aus folgenden Gründen: 1. weil die deutschfreundliche Haltung allen Deutschen zugute kommt und sich nicht auf eine politische Weltanschauung bezieht, sondern auf die Leistungen des deutschen Volkes schlechthin; 2. weil man den Eindruck haben kann, daß Deutschland das größere Naziparadies ist. Wie Sie in Ihrem Artikel sehr richtig feststellten, sind viele der 1945/46 zwangsweise Abtransportierten inzwischen auf Umwegen zurückgekommen. Kein Wunder, wenn sich die Spaniendeutschen über das wundern, was in Deutschland vor sich geht. Vor allem dann, wenn man hört, wie sich die durch allerlei Schliche Zurückgekehrten über die Praxis einiger Spruchkammern amüsieren. Madrid G. C."
"21","0.8","0.7486827373504639","0.8","0.05131726264953618","Briefe","1956-05-15","1956","20","","","","https://www.spiegel.de/politik/hitler-gesetze-a-a975c376-0002-0001-0000-000043062207?context=issue","","1953-1957","Score: 8.0/10 - Der Brief über die Fortgeltung von NS-Gesetzen und die Rechtsprechung nach 1945 ist hoch relevant für die Auseinandersetzung mit der NS-Vergangenheit.","Mit demselben Eifer, den der Student und SPIEGEL-Leser Ziller darauf verwendet, in dem Wettbewerb mit dem Abgeordneten Erler möglichst viele Gesetze aus der Nazizeit als fortgeltendes Recht nachzuweis...","1187","Mit demselben Eifer, den der Student und SPIEGEL-Leser Ziller darauf verwendet, in dem Wettbewerb mit dem Abgeordneten Erler möglichst viele Gesetze aus der Nazizeit als fortgeltendes Recht nachzuweisen, hat die deutsche Rechtsprechung in der Tat nach 1945 die anfangs häufig gebrauchte Generalklausel, wonach typisch nationalsozialistischen Gesetzen die weitere Anwendung zu versagen ist, zu einem praktisch fast wertlosen Schmuckstück der Rechtsordnung des neuen westdeutschen Rechtsstaates gemacht. Auch das von einigen obersten Gerichten mehrfach ausgesprochene Bekenntnis zum Naturrecht, welches unter Umständen Maßnahmen der nationalsozialistischen Machthaber als Nichtrecht (Unrecht in Gesetzesform) verstehen läßt, ist im allgemeinen ein Lippenbekenntnis geblieben. Ihm wird von sehr maßgeblichen Stellen ein Bekenntnis zu dem »allgemeinen Rechtsgrundsatz (!) von der rechtsgestaltenden Kraft des Faktischen« gegenübergestellt, um Rechtsqualität und Fortgeltung aller Akte des früheren Regimes zu beweisen. Wie man gleichzeitig die Nichtanerkennung der DDR als eines Unrechtsstaates begründen will, bleibt ein ungelöstes Rätsel ... Berlin-Zehlendorf PROF. DR. DR. WILHELM WENGLER"
"22","0.8","0.745486319065094","0.8","0.05451368093490605","Auf höherer Ebene","1954-05-18","1954","21","","['Null-Acht-Fünfzehn']","","https://www.spiegel.de/politik/auf-hoeherer-ebene-a-81309aef-0002-0001-0000-000028956403?context=issue","","1953-1957","Score: 8.0/10 - Der Text beschreibt Franz-Josef Strauß' Rolle in der Entnazifizierung und seine Beteiligung an der Bewertung von NS-Belasteten, was direkt mit der Aufarbeitung des Nationalsozialismus in Deutschland verbunden ist.","Der alte Amtmann Bauer, der hier Landrat war, brauchte eine Hilfe, besonders für die Verhandlungen mit den Amerikanern. Er behielt Strauß, den die Regierung von Oberbayern als stellvertretenden Landra...","1935","Der alte Amtmann Bauer, der hier Landrat war, brauchte eine Hilfe, besonders für die Verhandlungen mit den Amerikanern. Er behielt Strauß, den die Regierung von Oberbayern als stellvertretenden Landrat einsetzte. 1946 wurde er erstmals durch den Kreistag zum Landrat gewählt. 1948 wurde er wiedergewählt, legte aber später, am 1. Januar 1949, dieses Amt nieder, weil seine Tätigkeit im Frankfurter Wirtschaftsrat ihn zu sehr in Anspruch nahm. In Vertretung des Landrats war Strauß nach eigener Aussage »Vorsitzender einer aus angesehenen Bürgern bestehenden Kommission, die sich bemühte, die schlimmsten Auswüchse der damals ausschließlich durch die Amerikaner gehandhabten Entnazifizierung zu verhindern«. Dieser Ausschuß überprüfte auch den »Anwärter für Schriftsteller«, Hans Hellmut Kirst. Der »Befund des Ausschusses« lautete im März 1946: »Es ist kein großes Verdienst von Kirst, daß er nicht der Partei oder einer ihrer Gliederungen beigetreten ist, weil er seit 1934 aktiver Soldat war und als solcher in die Partei nicht eintreten konnte. Außerdem spricht die Tatsache, daß er die Stellung eines NSFO angenommen hat, nicht dafür, daß er gegen den Nationalsozialismus eingestellt war. Seine Veröffentlichungen beweisen allerdings, daß sein Interesse in der Hauptsache auf kulturellem Gebiet liegt und legen den Glauben nahe, daß er weniger Propaganda für den Nationalsozialismus gemacht, als sich bemüht hat, die Truppe geistig zu betreuen. Kirst war während der letzten zwei Wochen des Krieges als NSFO in Altenstadt, wo er allerdings nur mehr wenige und sehr zurückhaltende Vorträge hielt, die keinen ausgesprochen nationalsozialistischen Inhalt hatten.« Als Vorsitzender unterschrieb Franz-Josef Strauß dieses Dokument, das Kirst als minderbelastet einstufte, ihm eine Tätigkeit als Schriftsteller aber erst nach zwei Jahren Bewährungsfrist gestattete. Gegen dieses Berufsverbot wandte sich der Betroffene mit aller Energie."
"23","0.7","0.8021355867385864","0.7","-0.10213558673858647","Bericht nach dem Krieg","1956-08-07","1956","32","","['Gerstenmaier']","","https://www.spiegel.de/politik/bericht-nach-dem-krieg-a-ad52429d-0002-0001-0000-000043063638?context=issue","","1953-1957","Score: 7.0/10 - Der Artikel über Eugen Gerstenmaier und seinen Widerstand gegen den Nationalsozialismus ist hoch relevant, da er die Rolle von Kirchenmännern im Widerstand beleuchtet und somit zur Aufarbeitung der NS-Vergangenheit beiträgt.","Dieser Artikel hatte geheißen: »Zur Geschichte des Umsturzversuchs vom 20. Juli 1944; Bericht von Konsistorialrat D. theol. Eugen Gerstenmaier.« Eugen Gerstenmaier hatte bei Kriegsende im Zuchthaus Ba...","1300","Dieser Artikel hatte geheißen: »Zur Geschichte des Umsturzversuchs vom 20. Juli 1944; Bericht von Konsistorialrat D. theol. Eugen Gerstenmaier.« Eugen Gerstenmaier hatte bei Kriegsende im Zuchthaus Bayreuth eingesessen und war von dort nach dem Einmarsch der Amerikaner durch einen Delegierten des Roten Kreuzes in die Schweiz zu Freunden gebracht worden, damit er sich erhole. Die »Neue Zürcher Zeitung« hatte dann einen Bericht über die Gerstenmaierschen Erlebnisse im Dritten Reich veröffentlicht, der den Konsistorialrat als den wohl aktivsten Kirchenmann im Kampf gegen Hitler hinstellte und in dem es hieß: »Ich ... war ... Scoutführer und hatte in dieser Eigenschaft - etwa seit 1927 (Gerstenmaier ist 1906 geboren) - meine ersten Zusammenstöße mit dem Nationalsozialismus. Zu heftigeren Auseinandersetzungen mit dem Nationalsozialismus führten seit 1930/31 von mir veröffentlichte Aufsätze und Reden. Als Leiter der Rostocker Theologenschaft hatte ich seit 1933 von neuem scharfe Zusammenstöße mit dem nationalsozialistischen Studentenbund, mit der Deutschen Glaubensbewegung und den Deutschen Christen. Diese Kämpfe griffen auf andere Universitäten über ... »Seit März 1933 nahm ich in enger Verbindung mit Pastor Martin Niemöller an der Begründung und dem Kampf der Bekennenden Kirche teil."
"24","0.7","0.7525468468666077","0.7","-0.05254684686660771","Des Teufels Großmutter","1953-08-18","1953","34","","['Ns-Literatur']","","https://www.spiegel.de/politik/des-teufels-grossmutter-a-0dea77dc-0002-0001-0000-000025657396?context=issue","","1953-1957","Score: 7.0/10 - Der Artikel über Frank und seine Schuldübernahme in Nürnberg ist hoch relevant für die Auseinandersetzung mit der Täterrolle und der Aufarbeitung der NS-Vergangenheit.","Frank hat sich in seinem Buch zu seiner Schuld bekannt, wenn auch in einer seltsamen Haß-Liebe und Haß-Treue zu Hitler: Obgleich er ihn zutiefst verdammt, hat es den Anschein, er sei auch 1946 noch - ...","1137","Frank hat sich in seinem Buch zu seiner Schuld bekannt, wenn auch in einer seltsamen Haß-Liebe und Haß-Treue zu Hitler: Obgleich er ihn zutiefst verdammt, hat es den Anschein, er sei auch 1946 noch - bewußt oder unbewußt - in seinem Banne und fühlte sich als Kampfgenosse. Das liest sich etwa so: »Mir bleibt als Mitkämpfer des Führers nur eines: nun, da er in entsetzlichstem Schuldbewußtsein sein Testament geschrieben hatte, beging er Selbstmord und floh vor der irdischen Gerechtigkeit. So trat ich in Nürnberg an seiner Statt vor die Richter und sagte, daß ich die Schuld bekenne ... Ich handelte dabei vor allem auch deshalb so, weil man nicht die Handlanger Hitlers bestrafen, seine Mitführer aber sich entschuldigen lassen kann ... »Als führender Nationalsozialist habe ich an Hitlers Stelle die Schuld klar übernommen und auch mein eigenes Verhalten, Reden, Wirken gegen mich selbst ausgedeutet. Ich weiß alles, was ich für mich hätte mit Recht geltend machen können. Aber es gibt eine Pflicht, die lautet: wer die Ehren eines Regimes teilte, hat auch die Schuld dieses Regimes zu teilen. Jedes weitere Wort dazu wäre von Übel.«"
"25","0.7","0.747721254825592","0.7","-0.047721254825592085","Verschwörung wider den Geist","1953-05-12","1953","20","","['Nau-Nau']","","https://www.spiegel.de/politik/verschwoerung-wider-den-geist-a-1e8e9bac-0002-0001-0000-000025656352?context=issue","","1953-1957","Score: 7.0/10 - Der Artikel über den ""Gauleiterkreis"" und Krypto-Nazismus ist hoch relevant für die Untersuchung von Nachwirkungen des Nationalsozialismus.","Um dem Bericht das nötige Gewicht zu geben, wird in seinem Schlußpunkt gesagt: »Wird der Krypto-Nazismus, so wie er sich im Gauleiterkreis darstellt, als ein Teil der gesamten westdeutschen politische...","1375","Um dem Bericht das nötige Gewicht zu geben, wird in seinem Schlußpunkt gesagt: »Wird der Krypto-Nazismus, so wie er sich im Gauleiterkreis darstellt, als ein Teil der gesamten westdeutschen politischen Szene gesehen, so ist er noch eine kleine Macht, von der man kaum sagen kann, daß sie schon jetzt eine direkte Gefährdung der Sicherheit des Grundgesetzes darstellt. Sollte sie sich jedoch allmählich und ungehindert innerhalb der größeren Rechtsparteien und Soldatenbünde weiterentwickeln, so könnte das immer weitere und einflußreichere Kreise mit wildem und kompromißlosem Nationalismus infizieren. »Die Förderer dieser Entwicklung sind rücksichtslose Realisten, die, einmal an der Macht, nicht zögern würden, sie gegen das gesamte Konzept der europäischen Einheit und der westlichen Verteidigung einzusetzen, sollten sie der Ansicht sein, daß das in ihrem Interesse liegt.« Und dann kommt der einigermaßen erstaunliche Schlußsatz dieses Dokuments: »Der Gauleiterkreis stellt eine Verschwörung gegen den Buchstaben und den Geist der Bonner Verträge von 1952 dar.« Einige jener Leute, die sich durch ihren Verkehr mit dem »Gauleiterkreis« kompromittiert glauben können, haben jetzt eine Art Frontbewährung erhalten, um die Buchstaben jener Verträge durchzusetzen, gegen deren Geist zu sündigen nach Ansicht des britischen Hohen Kommissars der »Gauleiterkreis« willens war."
