"chunk_id","primary_relevance_score","vector_similarity_score","llm_evaluation_score","score_difference","titel","datum","jahrgang","ausgabe","autoren","schlagworte","untertitel","url","nr_in_issue","time_window","evaluation_text","content_preview","content_length","full_content"
"11","1.0","0.7515440583229065","1.0","0.2484559416770935","Briefe","1949-06-22","1949","26","","","","https://www.spiegel.de/politik/recht-und-ordnung-a-5a29cf70-0002-0001-0000-000044437084?context=issue","","1948-1952","Score: 10.0/10 - Automatisch extrahiert","Als »Spiegel«-Abonnent lese ich stets mit besonderem Interesse die in der Rubrik »Briefe« veröffentlichten kritischen Stellungnahmen. Leider läßt der in Nr. 23 veröffentlichte Leserbrief des Herrn Sch...","849","Als »Spiegel«-Abonnent lese ich stets mit besonderem Interesse die in der Rubrik »Briefe« veröffentlichten kritischen Stellungnahmen. Leider läßt der in Nr. 23 veröffentlichte Leserbrief des Herrn Schwarze jede konkrete Begründung seiner Kritik an Herrn Diels vermissen. Meine persönlichen Erlebnisse als Bürgermeister der Stadt Hoya während der Amtszeit des Herrn Diels als Regierungspräsident der Provinz Hannover ließen mich seit 1936 zu einem Urteil über ihn gelangen, das ihm jede innerliche Bindung zum Nationalsozialismus abspricht. Ich bin der Ueberzeugung, daß Herr Diels sich die staatsbürgerliche Verpflichtung auferlegte, nach Kräften ausgleichend zu wirken und innerhalb seines Dienstbereichs für Recht und Ordnung zu sorgen Er ging mutig und unerschrocken diesen Weg, ohne sich der Willkür der Partei zu beugen. Hoya/Weser PAUL STELTER"
"12","1.0","0.7513253688812256","1.0","0.24867463111877441","Briefe","1951-04-17","1951","16","","","","https://www.spiegel.de/politik/rechtspflege-a-603b1710-0002-0001-0000-000029193736?context=issue","","1948-1952","Score: 10.0/10 - Automatisch extrahiert","(Nr. 13/51, Deutschland) Ihr oben genannter Artikel scheint mir wenig konsequent: Der Verfasser hält das Vergehen des armen Jungen nicht für todeswürdig - und das Urteil daher doch zum mindesten für e...","1054","(Nr. 13/51, Deutschland) Ihr oben genannter Artikel scheint mir wenig konsequent: Der Verfasser hält das Vergehen des armen Jungen nicht für todeswürdig - und das Urteil daher doch zum mindesten für eine Rechtsbeugung - , dennoch ist er offensichtlich dagegen, daß auch nur dieser eine, unter zahllosen, schädliche Vorgang heute in aller Oeffentlichkeit untersucht und gebrandmarkt wird. Warum? Etwa wegen der inzwischen verflossenen fünf Jahre? Oder gar mit Rücksicht auf die Autorität und die unserem Richterstande gebührende Achtung? Verdient nicht vielmehr jeder Schritt und jeder Versuch Ihre Unterstützung, durch den wir endlich von all den Richtern befreit werden könnten, welche im Dritten Reich bewußt das Recht gebeugt und die deutsche Rechtsprechung zum verächtlichsten Instrument des Terrors gemacht haben? Soll diese ungeheure Macht weiter in den Händen von Leuten bleiben, die nicht genug Verantwortungsbewußtsein, Selbstachtung und Rechtsgefühl hatten, um das schändliche Spiel der Nazi-Justiz aufzugeben? Hamburg Baron Freytag-Loringhoven"
"13","1.0","0.7511227130889893","1.0","0.24887728691101074","Briefe","1951-10-23","1951","43","","","","https://www.spiegel.de/politik/kommiss-a-f33ef66f-0002-0001-0000-000029194988?context=issue","","1948-1952","Score: 10.0/10 - Automatisch extrahiert","(Nr. 41/51, Deutschland) Wenn durch die nationalistischen Bedenken der Alliierten heute und in naher Zukunft keine militärische Formation in Deutschland entstehen kann, die dem Ansturm der Sowjets gem...","930","(Nr. 41/51, Deutschland) Wenn durch die nationalistischen Bedenken der Alliierten heute und in naher Zukunft keine militärische Formation in Deutschland entstehen kann, die dem Ansturm der Sowjets gemeinsam mit den übrigen europäischen Heeren gewachsen ist, so kann der Innenminister niemals einen Ausweg in der Aufstellung von Grenzschutzformationen sehen. Sonst erreicht er nichts als Zwitter: Beamte, die Soldat spielen, die sich recht modern gebärden, nach ihrer Ausbildung und Mentalität aber zum Schluß weder die Ruhe im Innern erhalten noch, wozu ihr Name sie eigentlich verpflichtet, die Grenze schützen können. Man sollte die Versuche, in dem Grenzschutz einen demokratischen Soldatentyp gebären zu wollen, also einstellen. Polizei bleibe Polizei, und Wehrmacht bleibe unter allen Umständen Wehrmacht. An dieser können sich weder die Alliierten noch der Innenminister vorbeimogeln. Ahrensburg b. Hamburg Beck-Broichsitter"
"14","1.0","0.7492542862892151","1.0","0.2507457137107849","Briefe","1950-02-01","1950","5","","","","https://www.spiegel.de/politik/ehrenhalber-a-96d31afa-0002-0001-0000-000044446408?context=issue","","1948-1952","Score: 10.0/10 - Automatisch extrahiert","Zu Ihrem Artikel über den NWDR in Nr. 4: Aufsichtsräte: »honoris causa«. Der Schlußsatz Ihres Artikels »NWDR« zwingt zu Parallelen: »Ehrenhalber« hört da auf, wo die eigene (Brief-) Tasche herhalten s...","650","Zu Ihrem Artikel über den NWDR in Nr. 4: Aufsichtsräte: »honoris causa«. Der Schlußsatz Ihres Artikels »NWDR« zwingt zu Parallelen: »Ehrenhalber« hört da auf, wo die eigene (Brief-) Tasche herhalten soll. »Wilhelm der Zwote« bezog seine »Aufwandsentschädigungen« in Höhe von 12 oder 15 Millionen (einschl. Kinderzulage) als »Apanage"": Schicklgruber alias Hitler die Millionen als »Revenuen« aus seinem »Völkischen« (einschl, der Provisionen aus den schwarzgeränderten Zeitungs-Anzeigen seiner Opfer). Den Aufsichtsrat möchte man in dieser realen Zeit noch erleben, der den Kopf für andere ins Loch steckt - »ehrenhalber«. Hannover RASKOP Konsul a. D."
"15","1.0","0.7472195029258728","1.0","0.2527804970741272","Briefe","1950-05-10","1950","19","","","","https://www.spiegel.de/politik/panzerfaust-a-b8bbc191-0002-0001-0000-000044448332?context=issue","","1948-1952","Score: 10.0/10 - Automatisch extrahiert","In dem Artikel über den Entwurf eines »Gesetzes gegen die Feinde der Demokratie« (SPIEGEL Nr. 17) richten sich Ihre Angriffe oft auffallend einseitig gegen eine Partei, die zwar genügend, aber keinesw...","1364","In dem Artikel über den Entwurf eines »Gesetzes gegen die Feinde der Demokratie« (SPIEGEL Nr. 17) richten sich Ihre Angriffe oft auffallend einseitig gegen eine Partei, die zwar genügend, aber keineswegs mehr Angriffsflächen als ihre Konkurrenten bietet. Sie sagen die ehemals revolutionäre Partei rufe zum Schutze ihrer eigenen Schwäche und Schwächen nach Sondergesetzen. Es handelt sich aber um ein Gesetz zum Schutze der Demokratie, nicht der Sozialdemokratie. Gewiß läßt sich gegen die Einzelheiten des Gesetzentwurfes manches einwenden, aber der Grundgedanke ist goldrichtig. Wollen Sie im Ernst bestreiten, daß die Demokratie in Deutschland eine Panzerfaust in die Hand nehmen muß, wenn sie nicht von diktaturlüsternen Gangstern wegen Pflaumenweichheit zerquetscht werden will? Das Ideal der persönlichen Freiheit kommt seiner Verwirklichung in der Demokratie am nächsten, und zum Schutze dieses Ideals kann man leider nicht auf Gewalt verzichten, wie die Geschichte der Weimarer Republik bewiesen hat. Nicht das Republikschutzgesetz, sondern seine unvollkommene und teilweise unterlassene Anwendung haben dem »Großen Führer« dazu verholfen, sich 12 Jahre Zeit zu nehmen. Die Erfahrung hat uns gelehrt, daß den Feinden der Freiheit keine Freiheit gewährt werden darf, denn sie warten nur darauf, uns das bißchen Freiheit nehmen zu können. Milspe KURT FECHLER"
"16","1.0","0.7458733320236206","1.0","0.2541266679763794","Wie ein Grammophon","1951-12-11","1951","50","","['Kriegsgefangene']","","https://www.spiegel.de/politik/wie-ein-grammophon-a-9ed7d941-0002-0001-0000-000020833236?context=issue","","1948-1952","Score: 10.0/10 - Automatisch extrahiert","Der 28jährige Eichenlaubträger Major Hans (""Assi"") Hahn hatte am Sonntag, dem 21. Februar 1943, über dem Raum von Demjansk gerade aus einem russischen Pulk heraus seinen einhundertfünfzigsten Gegner a...","1910","Der 28jährige Eichenlaubträger Major Hans (""Assi"") Hahn hatte am Sonntag, dem 21. Februar 1943, über dem Raum von Demjansk gerade aus einem russischen Pulk heraus seinen einhundertfünfzigsten Gegner abgeschossen, da gab es im Motor von Hahns Me 109 einen Schlag, der die ganze Maschine erschütterte. Sekunden später schlidderte die Me mit dem Bauch in einer flimmernden Schneewolke auf der Erde, neben einer Kolonne Rotarmisten. Hahn: »Die Soldaten kamen auf mich zu, zerrten mich vom Kabinenrand herunter. die einen dahin, die anderen dorthin und stießen mir die Arme in die Höhe. Diese Situation wurde sehr bald dadurch geändert, daß ein gut aussehender Russe in besserem Pelzzeug zu mir kam, mit einem Stock auf die Soldaten einschlug und dann mich von der Straße in den Wald trieb.« Ungefähr ein halbes Jahr vor dieser Gefangennahme des Majors Hans Hahn durch sowjetische Truppen, nämlich am 30. August 1942, war der einundzwanzigjährige Jagdflieger-Leutnant Ritterkreuzträger Heinrich Graf von Einsiedel nach 35 Luftsiegen über dem Raum von Stalingrad abgeschossen worden. Einsiedel, ein Urenkel Bismarcks, wurde in der Gefangenschaft Vizepräsident des »Nationalkomitees Freies Deutschland« und verpflichtete sich dem Sowjetmajor Stern gegenüber, der ihm längere Zeit Sonderverpflegung gebracht hatte, schriftlich, »im Kampf gegen Hitler aufrichtig mit der Sowjetunion zusammenzuarbeiten. Ich hatte keine Bedenken, eine solche schriftliche Erklärung abzugeben, da unter den gegebenen Umständen eine andere Art und Weise des Kampfes gegen Hitler aufrichtig ja gar nicht möglich war.« Einsiedel wurde im Sommer 1947 mit einem Transport bewährter Anti-Faschisten aus der Gefangenschaft entlassen. Er war zunächst Redakteur bei der Berliner sowjetamtlichen »Täglichen Rundschau« wechselte dann die Front, indem er nach Westdeutschland ging und brachte im November 1950 sein »Tagebuch der Versuchung""*) heraus."
"17","0.9","0.7849454879760742","0.9","0.1150545120239258","Briefe","1949-09-28","1949","40","","","","https://www.spiegel.de/politik/ich-war-nie-gauleiter-a-87f01175-0002-0001-0000-000044438770?context=issue","","1948-1952","Score: 9.0/10 - Automatisch extrahiert","Der Verfasser des Artikels »Zum ewigen Frieden« (Nr. 36) irrt, wenn er mich in dieser Abhandlung über Otto Strasser und die »Schwarze Front« unter die nord- und westdeutschen Gauleiter der NSDAP einre...","1262","Der Verfasser des Artikels »Zum ewigen Frieden« (Nr. 36) irrt, wenn er mich in dieser Abhandlung über Otto Strasser und die »Schwarze Front« unter die nord- und westdeutschen Gauleiter der NSDAP einreiht, die als Sozialisten - im Gegensatz zu Hitler - für die Enteignung der Fürsten und für die Unterstützung der streikenden sächsischen Industriearbeiter stimmten. Ich war niemals Gauleiter der NSDAP. An der Tagung der nordwestdeutschen Gaue am 22. November 1925 in Hannover, auf der über die Fürstenabfindung und über die Unterstützung sächsischer Industriearbeiter abgestimmt worden sein soll, nahm ich nicht teil. Ich war damals noch gar nicht Mitglied der NSDAP. Als nationalsozialistischer Minister in Braunschweig erklärte ich am 27. Juli 1931 nach grundsätzlichen Auseinandersetzungen mit Hitler gegen seinen Willen meinen Rücktritt, legte mein Reichstagsmandat nieder und trat am 1. September 1931 aus der NSDAP aus. Das in der Folgezeit entstandene Gerücht, ich hätte mich der »Schwarzen Front« angeschlossen, entspricht nicht den Tatsachen. Ich hatte niemals irgendwelche Beziehungen zur »Schwarzen Front«, zu Otto Strasser oder zu einem der Männer, in deren Reihe mein Name in der Abhandlung genannt wurde. Kiel Dr. FRANZEN Landgerichtsdirektor a. D."
"18","0.9","0.7638355493545532","0.9","0.1361644506454468","Briefe","1951-07-24","1951","30","","","","https://www.spiegel.de/politik/geld-und-politik-a-1812bcf7-0002-0001-0000-000029194438?context=issue","","1948-1952","Score: 9.0/10 - Automatisch extrahiert","Eine Art »Ständestaat«, wie sie dem Herausgeber des SPIEGEL vorschwebt, wurde auch von gewissen Gruppen innerhalb der Nationalsozialisten vertreten, so von Gregor Strasser und vor allen Dingen von dem...","643","Eine Art »Ständestaat«, wie sie dem Herausgeber des SPIEGEL vorschwebt, wurde auch von gewissen Gruppen innerhalb der Nationalsozialisten vertreten, so von Gregor Strasser und vor allen Dingen von dem Kreis um den sudetendeutschen Parteiführer Henlein. Intellektueller Exponent dieser neuen Bestrebungen war der Wiener Nationalökonom Ottmar Spann. Diesem Kreis schwebte eine Art Ständeparlament vor, das über die »Arbeitsfront« zum Tragen kommen sollte. Schließlich veranlaßte die Reichsführung der NSDAP eine interne Parteisäuberung, da man befürchtete, daß der »Ständestaat« auf ultramontanen Vorstellungen beruhe. Regensburg Dr. H. F. Feine"
"19","0.9","0.7534283399581909","0.9","0.1465716600418091","Briefe","1950-09-05","1950","36","","","","https://www.spiegel.de/politik/auf-wunsch-der-englaender-a-d956838c-0002-0001-0000-000044449249?context=issue","","1948-1952","Score: 9.0/10 - Automatisch extrahiert","Die Leserzuschrift des Herrn Dr. Erich Anspach im SPIEGEL vom 10. 8. 1950 entspricht nicht den Tatsachen. 1. Ich war zu keiner Zeit Chef des Stabes des NS-Führungsstabes der Wehrmacht. Als Chef des St...","868","Die Leserzuschrift des Herrn Dr. Erich Anspach im SPIEGEL vom 10. 8. 1950 entspricht nicht den Tatsachen. 1. Ich war zu keiner Zeit Chef des Stabes des NS-Führungsstabes der Wehrmacht. Als Chef des Stabes des AWA bzw. ab 1. 2. 1944 als Stellv. Amtschef des Allgemeinen Wehrmacht-Amtes im OKW (OKW/AWA) hatte ich mit dem NS-Führungsstab nichts zu tun. 2. Die Vorbereitungen zu einer Demobilmachung durch deutsche Dienststellen erfolgten auf Wunsch der englischen Militärbehörde im Nordraum. Nach unserer Gefangennahme am 23. 5. 1945 wurde ich erneut von dem englischen Oberkommando in Norddeutschland beauftragt, eine Organisation zur Durchführung der Demobilmachung aufzuziehen und zu leiten. Die dazu eingeleiteten Maßnahmen wurden später unterbunden, weil die Russen gegen die Durchführung der Demobilmachung durch deutsche Stellen Einspruch erhoben. Bonn KURT LINDE"
"20","0.9","0.7514299750328064","0.9","0.14857002496719363","T-Bombe einsetzen","1950-10-24","1950","43","","['Propaganda']","","https://www.spiegel.de/politik/t-bombe-einsetzen-a-7fce279a-0002-0001-0000-000044450912?context=issue","","1948-1952","Score: 9.0/10 - Automatisch extrahiert","Außer durch den Rundfunk sollen amerikanische Ansichten auch noch auf andere Weise verbreitet werden: Flugblätter und politische Bildgeschichten nach Art der »comic strips« werden gedruckt, US-freundl...","1156","Außer durch den Rundfunk sollen amerikanische Ansichten auch noch auf andere Weise verbreitet werden: Flugblätter und politische Bildgeschichten nach Art der »comic strips« werden gedruckt, US-freundliche Zeitungen subventioniert, Filme gedreht und Schüler und Studenten ausgetauscht. Dies alles wird unter dem militanten Stichwort »T-Bombe« veranstaltet. Die sowjetische Konkurrenz-Propaganda versteckt sich weiter hinter Picassos Friedenstaube. [Grafiktext] Moskau, 27. Dezember 1945: Rußland, die Vereinigten Staaten und Großbritannien beschließen, Korea unter einer freien demokratischen Regierung zu vereinigen. Die Sowjets brechen ihr Wort, sie hindern die Vereinigten Staaten wiederholt daran, das Moskauer Uebereinkommen durchzuführen. Während die friedlichen Koreaner versuchen, ihr Land aufzubauen, rüsten die Kommunisten im Norden heimlich auf. 25. Juni 1950: Eine mächtige nordkoreanische Kommunistenarmee greift die Republik Korea ohne Warnung an. Die UNO verurteilt die Aggression sofort. Die Streitkräfte der freien Welt kampfen unter der Flagge der Vereinten Nationen, um Frieden und Sicherheit in Korea wiederherzustellen. [GrafiktextEnde]"
"21","1.0","0.7699925899505615","1.0","0.23000741004943848","Briefe","1953-06-23","1953","26","","","","https://www.spiegel.de/politik/nahum-goldmann-a-2835859c-0002-0001-0000-000025656572?context=issue","","1953-1957","Score: 10.0/10 - Automatisch extrahiert","(Nr. 16/53, Deutschland) Ist Ihnen bekannt, daß Nahum Goldmann zu jenen deutschen Juden zu rechnen ist, die als ideologische Wegbereiter des Nationalsozialismus angesehen werden müssen? Urteilen Sie s...","1353","(Nr. 16/53, Deutschland) Ist Ihnen bekannt, daß Nahum Goldmann zu jenen deutschen Juden zu rechnen ist, die als ideologische Wegbereiter des Nationalsozialismus angesehen werden müssen? Urteilen Sie selbst. Der 1894 in Wischnewo geborene Nahum Goldmann schreibt in seiner 1915 erschienenen Broschüre »Der Geist des Militarismus« unter anderem folgendes: »Es gibt kein zweites Gebilde in unserer Zeit, das die große und schwere Aufgabe, aus einer Anzahl von Einzelmenschen einen neuen, geschlossenen und einheitlichen Organismus zu machen, so vollkommen gelöst hat wie die Armee. - Welcher Gedanke aber kommt in dieser großen Leistung des militärischen Geistes zur Verwirklichung, wenn nicht die Idee des Organismus? - Der Geist der modernen Wirtschaft ist nichts anderes als militärischer Geist; diese Fabriken sind in der Tat Kasernen, diese Arbeiter in Wirklichkeit Soldaten. Es ist die militaristische Form des Zusammenwirkens, die das Wesen unserer heutigen Wirtschaftsform geformt hat. - Die Ausdehnung und Entfaltung der deutschen Wirtschaft ist ohne den Staat gar nicht denkbar. - Stets war der Staat, das Kollektivum, ein Hauptfaktor des deutschen Wirtschaftslebens. - Nur der militaristische Geist kann die Lösung der sozialen Frage oder, was dasselbe ist, die Organisation des neuen Gesellschaftssystems vollbringen.« Berlin-Wannsee Willy Huhn"
"22","1.0","0.7613762021064758","1.0","0.23862379789352417","BERLIN-PLÄNE","1956-12-04","1956","49","","","","https://www.spiegel.de/politik/berlin-plaene-a-69c63fa7-0002-0001-0000-000043064750?context=issue","","1953-1957","Score: 10.0/10 - Automatisch extrahiert","Bonner Politikern ist - im Zusammenhang mit der Weigerung der Bundesregierung, Dienststellen nach Berlin zu verlegen - ein Text zugespielt worden, in dem Konrad Adenauer ein Gespräch fixiert hat, das ...","945","Bonner Politikern ist - im Zusammenhang mit der Weigerung der Bundesregierung, Dienststellen nach Berlin zu verlegen - ein Text zugespielt worden, in dem Konrad Adenauer ein Gespräch fixiert hat, das er 1946 mit dem damaligen Vorstand der Sowjetzonen-CDU unter Jakob Kaiser führte. In dem Text des Kanzlers heißt es: »Ich stimmte bei der- Aussprache darin mit Ihnen überein, daß im Augenblick nicht der Zeitpunkt gegeben ist, über die Frage der künftigen Reichshauptstadt in der Öffentlichkeit zu reden. Das schließt aber nicht aus, daß man sich im engsten Kreis mit der Frage der zukünftigen Reichshauptstadt weiter beschäftigt. Ich glaube, ich habe in der Aussprache mit Ihnen keinen Zweifel darüber gelassen, daß m. E. dafür unter keinen Umständen Berlin - gleichgültig, ob besetzt oder nicht - in Frage kommt. Ich weiß mich darin mit der weitaus größten Zahl der Rheinländer und mit den süddeutschen maßgebenden Herren der CDU völlig einig.«"
"23","1.0","0.75614333152771","1.0","0.24385666847229004","Die Widerstands-Philatelie","1957-02-05","1957","6","","['Fälschungen']","","https://www.spiegel.de/politik/die-widerstands-philatelie-a-75e7d4b4-0002-0001-0000-000041120421?context=issue","","1953-1957","Score: 10.0/10 - Automatisch extrahiert","Mit beträchtlichem Stolz weist Kleine zwei von ihm entworfene Briefmarken -Nachschöpfungen dieser Art vor: - Den Nachdruck einer »DDR«-Sondermarke zum »Tag der Menschenrechte«, auf dem - in der Aufmac...","1474","Mit beträchtlichem Stolz weist Kleine zwei von ihm entworfene Briefmarken -Nachschöpfungen dieser Art vor: - Den Nachdruck einer »DDR«-Sondermarke zum »Tag der Menschenrechte«, auf dem - in der Aufmachung vom Original kaum zu unterscheiden - steht: »Tag der Menschen ohne Rechte« und »Deutsche sind Sklaven der Sowjets« (siehe Bild). - Die veränderte Marke zum Jubiläum der Universität Greifswald. Diese Marke, die von westlichen Philatelie -Experten als glänzende graphische Leistung bezeichnet wird, zeigt einen in das Universitäts-Wappen einkopierten, mit MP und Knute bewaffneten Rotarmisten und den (abgeänderten) Text »Sowjetpanzer morden Ungarns Arbeiter, Bauern, Studenten, die für nationale u. soziale Freiheit kämpfen (siehe Bild). Was die psychologische Kriegführung mit Briefmarkenfälschungen nun in einem eigenartigen Licht erscheinen läßt, ist die Tatsache, daß westdeutsche Philatelisten in den letzten Monaten dann und wann unter ihrem Posteingang Kuverts fanden, die mit Propaganda-Marken nach Art des Kleine beklebt waren. In den beiliegenden Briefen wurden die Sammler darauf hingewiesen, daß sie weitere Exemplare »unserer schönen Sonderbriefmarken« erwerben könnten, wenn sie 50 Pfennig an eine westliche (Deck-)Adresse einschicken. Tatsächlich erhielten Sammler, die auf dieses verlockend billige Angebot eingingen, nach einiger Zeit einen in der Sowjetzone abgestempelten Brief, der mit dieser oder jener der. Kleineschen Propagandamarken beklebt war."
"24","1.0","0.7537736296653748","1.0","0.24622637033462524","Garnisonen","1953-06-09","1953","24","","","","https://www.spiegel.de/politik/garnisonen-a-0bc0450c-0002-0001-0000-000025656842?context=issue","","1953-1957","Score: 10.0/10 - Automatisch extrahiert","Das Zentralsekretariat der SED hat Anweisung gegeben, an Stelle der Parteiinitialen in Zukunft den Parteinamen »Sozialistische Einheitspartei Deutschlands« voll auszuschreiben, wobei das Wort »Deutsch...","983","Das Zentralsekretariat der SED hat Anweisung gegeben, an Stelle der Parteiinitialen in Zukunft den Parteinamen »Sozialistische Einheitspartei Deutschlands« voll auszuschreiben, wobei das Wort »Deutschland« bei der Blickwerbung besonders herauszustellen ist. Volkspolizei- und FDJ-Kapellen sollen bei Platzkonzerten altüberlieferte Märsche und nationale Kampfweisen bevorzugen. Kriegerdenkmäler können in einen würdigen, der Umgebung angemessenen Zustand zurückversetzt werden, »wenn diese Maßnahme von Einfluß auf die Bevölkerung ist«. Die 1945 »in falscher Auslegung sozialistischer Geschichtsbetrachtung« umbenannten Scharnhorst-, Lützow-, Körner-, Yorck- und Gneisenau-Straßen sollen zwar nicht wieder den alten Namen erhalten, »doch sind diese Namen bei Straßenzügen, die im Zuge des nationalen Aufbauwerkes geschaffen werden, zu verwenden, soweit die lokale Bevölkerungsstruktur Verständnis für die Maßnahmen verbürgt, was besonders in alten Garnisonstädten der Fall sein wird.«"
"25","1.0","0.7525468468666077","1.0","0.24745315313339233","Des Teufels Großmutter","1953-08-18","1953","34","","['Ns-Literatur']","","https://www.spiegel.de/politik/des-teufels-grossmutter-a-0dea77dc-0002-0001-0000-000025657396?context=issue","","1953-1957","Score: 10.0/10 - Automatisch extrahiert","Frank hat sich in seinem Buch zu seiner Schuld bekannt, wenn auch in einer seltsamen Haß-Liebe und Haß-Treue zu Hitler: Obgleich er ihn zutiefst verdammt, hat es den Anschein, er sei auch 1946 noch - ...","1137","Frank hat sich in seinem Buch zu seiner Schuld bekannt, wenn auch in einer seltsamen Haß-Liebe und Haß-Treue zu Hitler: Obgleich er ihn zutiefst verdammt, hat es den Anschein, er sei auch 1946 noch - bewußt oder unbewußt - in seinem Banne und fühlte sich als Kampfgenosse. Das liest sich etwa so: »Mir bleibt als Mitkämpfer des Führers nur eines: nun, da er in entsetzlichstem Schuldbewußtsein sein Testament geschrieben hatte, beging er Selbstmord und floh vor der irdischen Gerechtigkeit. So trat ich in Nürnberg an seiner Statt vor die Richter und sagte, daß ich die Schuld bekenne ... Ich handelte dabei vor allem auch deshalb so, weil man nicht die Handlanger Hitlers bestrafen, seine Mitführer aber sich entschuldigen lassen kann ... »Als führender Nationalsozialist habe ich an Hitlers Stelle die Schuld klar übernommen und auch mein eigenes Verhalten, Reden, Wirken gegen mich selbst ausgedeutet. Ich weiß alles, was ich für mich hätte mit Recht geltend machen können. Aber es gibt eine Pflicht, die lautet: wer die Ehren eines Regimes teilte, hat auch die Schuld dieses Regimes zu teilen. Jedes weitere Wort dazu wäre von Übel.«"
"26","1.0","0.7508177757263184","1.0","0.24918222427368164","Briefe","1953-01-20","1953","4","","","","https://www.spiegel.de/politik/marianne-simson-a-3fab5032-0002-0001-0000-000025655676?context=issue","","1953-1957","Score: 10.0/10 - Automatisch extrahiert","Es waren die Künstler, die der Major zu seiner Entlastung für das Verfahren aufgeboten hatte, um durch diese seine nationalsozialistische Zuverlässigkeit bescheinigen zu lassen. Hingegen sollte aber d...","1343","Es waren die Künstler, die der Major zu seiner Entlastung für das Verfahren aufgeboten hatte, um durch diese seine nationalsozialistische Zuverlässigkeit bescheinigen zu lassen. Hingegen sollte aber die Aussage von Marianne Simson dadurch diskreditiert werden, daß vor Gericht auf ihre zu einem Viertel jüdische Abstammung hingewiesen wurde. Das Hitler feindlich gesinnte Gericht benutzte mit Befriedigung das nationalsozialistische Argument der jüdischen Abstammung, um die zur Debatte stehende Äußerung der Künstlerin über die Ansichten des Majors als unglaubwürdig zu erklären. Da diese aber nicht das geringste Interesse an der Strafverfolgung des Majors hatte, verzichtete sie darauf, andere Zeugen für die Ansichten des Majors zu benennen oder der Anfechtung ihrer Glaubwürdigkeit aus rassischer Diskriminierung entgegenzutreten. Lediglich Hinkel nahm gegenüber den erwähnten vier Künstlern Marianne Simson in Schutz, damit sich gegen ihre Person nicht eine aus antisemitischen Ressentiments leicht zu erklärende berufliche Benachteiligung ergeben würde. Selbst die Waldheimer Schnelljustiz hat die bekannte Schauspielerin nicht als »Gestapo-Agentin« verurteilt, sondern nur mit der Begründung, daß sie über den Gegner Hitlers eine Bemerkung habe fallen lassen, die zu einer Anzeige bei der Gestapo geführt habe. Hopferau Günter Kaufmann"
"27","1.0","0.7481551170349121","1.0","0.2518448829650879","DER DEUTSCHE FÜHLT SOLDATISCH","1957-04-02","1957","14","","","","https://www.spiegel.de/politik/der-deutsche-fuehlt-soldatisch-a-959e88e5-0002-0001-0000-000041120827?context=issue","","1953-1957","Score: 10.0/10 - Automatisch extrahiert","Mit der Obrigkeit, auf die dieser Eid zu leisten wäre, steht es nun also nicht viel besser. Was wir haben, ist ein Provisorium, das in dieser Form sicher nicht Bestand haben wird. Soll man den Soldate...","1821","Mit der Obrigkeit, auf die dieser Eid zu leisten wäre, steht es nun also nicht viel besser. Was wir haben, ist ein Provisorium, das in dieser Form sicher nicht Bestand haben wird. Soll man den Soldaten auf den Präsidenten dieser vorläufigen westdeutschen Bundesrepublik vereidigen oder auf deren Verfassung? Damit könnte die neue Wehrmacht leicht wieder in dieselbe Rolle geraten wie seinerzeit die Reichswehr. Bei der früher oder später mit Sicherheit einsetzenden Neuordnung unserer politischen Verhältnisse darf die neue Wehrmacht keinesfalls womöglich auf die verkehrte Seite festgelegt sein; dem würde ihr inneres Gefüge sicher nicht gewachsen sein. Soll man also den Soldaten überhaupt'nicht auf die Obrigkeit vereidigen? Das wäre zweifellos in der Lage, in der wir uns heute befinden, das Wünschenswerteste. Aber es bliebe dann nur übrig, den Soldaten zum Gehorsam seinem Vorgesetzten gegenüber zu verpflichten. Auf die Autorität des militärischen Vorgesetzten ist gewiß ganz besonderes Gewicht zu legen. Der Deutsche denkt und fühlt soldatisch. Er ordnet sich leicht und willig einer soldatischen Gemeinschaft ein und ist bereit, seinem Vorgesetzten volles Vertrauen zu schenken und ihm, wenn es sein muß, blindlings zu folgen. Auf diese Seite des deutschen Wesens setze ich meine besten Hoffnungen. Wie aber soll nun dieses neue Deutschland aussehen, für das es sich lohnt, zu leben und zu sterben? Selbstverständlich muß und soll das neue Gebäude auf den Fundamenten der Vergangenheit errichtet werden, ein Grundsatz, der nirgends so sehr zu betonen ist wie gerade beim Neuaufbau einer Wehrmacht ... Wenn wir aus diesen Erfahrungen Nutzen ziehen wollen, ist es zunächst einmal notwendig den Nationalsozialismus und das ganze Geschehen um das Dritte Reich als ein Stück unserer deutschen Geschichte anzuerkennen."
